80,10,0.000288
80,10,0.000261
80,10,0.000271
81,10,0.000303
79,10,0.000365
79,10,0.000276
80,10,0.000315
82,10,0.000278
83,10,0.000322
83,10,0.000264
82,10,0.000317
78,10,0.00024
77,10,0.00034
81,10,0.000235
79,10,0.00037
81,10,0.000351
81,10,0.000224
82,10,0.000291
84,10,0.000301
84,10,0.000302
83,10,0.000359
84,10,0.000377
86,10,0.000284
82,10,0.00036
82,10,0.000345
80,10,0.000237
75,10,0.000313
72,10,0.000385
72,10,0.000211
73,10,0.000315
70,10,0.000358
67,10,0.000393
64,10,0.000291
62,10,0.000389
59,10,0.000262
57,10,0.00022
57,10,0.00027
57,10,0.000232
55,10,0.000242
55,10,0.000292
55,10,0.000382
54,10,0.000347
55,10,0.000345
55,10,0.00024
53,10,0.000317
52,10,0.000343
53,10,0.000286
53,10,0.000367
54,10,0.000382
56,10,0.00037
58,10,0.000285
61,10,0.000247
62,10,0.000346
64,10,0.000235
70,10,0.000332
75,10,0.000202
79,10,0.000345
83,10,0.000238
86,10,0.000341
86,10,0.000212
85,10,0.000286
87,10,0.000209
86,10,0.000335
87,10,0.000202
87,10,0.000248
86,10,0.000246
85,10,0.000263
87,10,0.000349
85,10,0.000307
83,10,0.000391
85,10,0.000336
85,10,0.000388
87,10,0.000206
87,10,0.000282
87,10,0.000274
88,10,0.00028
88,10,0.000255
87,10,0.000206
88,10,0.000223
87,10,0.000309
90,10,0.000367
90,10,0.000264
90,10,0.000227
89,10,0.000279
88,10,0.000218
90,10,0.000304
90,10,0.000334
88,10,0.000277
89,10,0.000203
90,10,0.000337
90,10,0.000294
90,10,0.000243
90,10,0.000331
88,10,0.000225
88,10,0.0002
88,10,0.000276
88,10,0.000272
86,10,0.000247
83,10,0.00037
78,10,0.000283
76,10,0.000354
75,10,0.000359
76,10,0.000233
74,10,0.000261
72,10,0.000327
70,10,0.000336
67,10,0.000279
64,10,0.000369
63,10,0.000276
62,10,0.000357
60,10,0.000258
59,10,0.00025
57,10,0.000362
57,10,0.000252
55,10,0.000256
56,10,0.000242
55,10,0.000336
56,10,0.000255
54,10,0.000228
54,10,0.000241
55,10,0.000299
55,10,0.000308
57,10,0.000368
60,10,0.00027
62,10,0.000307
66,10,0.000318
70,10,0.000347
77,10,0.000361
82,10,0.000202
84,10,0.000285
84,10,0.000372
81,10,0.000277
82,10,0.00037
83,10,0.000226
84,10,0.000285
86,10,0.000349
86,10,0.000393
87,10,0.000205
87,10,0.000335
87,10,0.000269
87,10,0.000393
87,10,0.000205
86,10,0.000268
86,10,0.000304
86,7,0.000381
87,10,0.000343
85,10,0.000319
82,10,0.00025
82,10,0.000318
82,10,0.0002
81,10,0.000371
81,10,0.000237
82,10,0.000276
81,10,0.000227
81,10,0.000299
80,10,0.000332
84,10,0.000211
86,10,0.000397
86,10,0.000284
86,10,0.000281
88,10,0.000287
84,10,0.00035
87,10,0.000359
87,10,0.000316
86,10,0.000266
85,10,0.000328
85,10,0.000243
85,10,0.00031
84,10,0.000225
83,10,0.000399
82,10,0.000267
82,10,0.00022
82,10,0.000358
77,10,0.000229
70,10,0.000206
73,10,0.000392
71,10,0.000233
70,10,0.0004
69,10,0.000332
67,10,0.00038
66,10,0.000293
65,10,0.000297
64,10,0.00033
63,10,0.000221
63,10,0.00039
63,10,0.000204
63,10,0.00038
61,10,0.000387
57,10,0.000318
55,10,0.000315
54,10,0.000241
53,10,0.000235
52,10,0.000208
55,10,0.000288
56,10,0.000258
59,10,0.000371
63,10,0.000343
67,10,0.000351
72,10,0.000322
75,10,0.000223
78,10,0.000275
77,10,0.000279
80,10,0.00035
78,10,0.000219
79,10,0.000362
77,10,0.000202
74,10,0.000294
75,10,0.000286
77,10,0.000252
77,10,0.000275
78,10,0.000213
79,10,0.000222
79,10,0.000237
79,10,0.000237
80,10,0.000337
80,10,0.000385
80,10,0.000373
80,10,0.000204
79,10,0.000276
76,10,0.000338
78,10,0.000385
79,10,0.000326
71,10,0.000216
67,10,0.00036
71,10,0.000235
76,10,0.000277
79,10,0.000355
80,10,0.000208
83,10,0.000344
80,10,0.000251
81,10,0.000366
76,10,0.000377
73,10,0.000393
74,10,0.000395
78,10,0.000374
82,10,0.000287
82,10,0.00023
85,10,0.000394
85,10,0.000342
85,10,0.000359
85,10,0.000262
83,10,0.000248
78,10,0.000283
71,10,0.000345
69,10,0.000357
67,10,0.000356
65,10,0.000306
61,10,0.000265
59,10,0.000316
59,10,0.000383
61,10,0.000323
62,10,0.000213
60,10,0.000243
59,10,0.000262
57,10,0.000324
55,10,0.000315
54,10,0.000317
53,10,0.00034
51,10,0.000264
51,10,0.00029
52,10,0.000369
53,10,0.000398
54,10,0.000254
54,10,0.000399
55,10,0.000352
56,10,0.000297
56,10,0.000393
58,10,0.000276
59,10,0.000288
65,10,0.000253
68,10,0.000215
68,10,0.000365
71,10,0.000269
74,10,0.000386
76,10,0.000231
74,10,0.000369
73,10,0.000243
75,10,0.000348
78,10,0.000327
77,10,0.000369
77,10,0.000289
76,10,0.000235
78,10,0.00033
76,10,0.000239
76,10,0.00026
77,10,0.000254
72,10,0.000212
71,10,0.000246
70,10,0.000262
63,10,0.000363
55,10,0.00039
64,10,0.000292
59,10,0.000245
56,10,0.000354
56,10,0.000385
55,10,0.000352
61,10,0.000204
67,10,0.000356
72,10,0.000215
74,10,0.000243
73,10,0.000332
72,10,0.000292
76,10,0.000378
70,10,0.000343
62,10,0.000341
61,10,0.000201
61,10,0.000354
75,10,0.000246
74,10,0.000209
76,10,0.000258
77,10,0.000229
79,10,0.000336
73,10,0.000378
71,10,0.000254
68,10,0.000274
65,10,0.000202
56,10,0.000287
54,10,0.000368
53,10,0.000241
52,10,0.000349
48,10,0.00027
48,10,0.000266
46,10,0.000214
42,10,0.000265
39,10,0.00038
32,10,0.000244
33,10,0.000384
34,10,0.000384
35,10,0.000348
37,10,0.000337
39,10,0.000335
41,10,0.000379
43,10,0.000217
43,10,0.000233
44,10,0.000242
45,10,0.000377
46,10,0.000338
46,10,0.00037
48,10,0.000373
50,10,0.000314
51,10,0.000368
52,10,0.000393
53,10,0.000276
53,10,0.000278
53,10,0.000291
54,10,0.000384
57,10,0.000392
60,10,0.000318
64,10,0.000288
66,10,0.000343
70,10,0.000389
72,10,0.000253
73,10,0.000279
66,10,0.0003
65,10,0.000358
70,10,0.000389
72,10,0.000375
68,10,0.0003
67,10,0.000275
68,10,0.000354
70,10,0.00031
74,10,0.000341
68,10,0.000231
74,10,0.000218
75,10,0.000336
75,10,0.000339
78,10,0.000365
79,10,0.000278
77,10,0.000266
74,10,0.000278
75,10,0.000346
72,10,0.000311
65,10,0.000395
63,10,0.000282
65,10,0.000378
66,10,0.00026
76,10,0.000387
73,10,0.000308
70,10,0.000268
